0x7100ce61e0,"IsCheckZoom"
0x7100d0c18f,"小魚ホルダー"
0x7100d0c1a2,"GoalItemCrown"
0x7100d0c1b0,"ShadowMaskDrawCategory"
0x7100d0c1c7,"放物投げステート"
0x7100d0c1e0,"OnEnd"
0x7100d0c1e6,"GoalPosePairLastSign"
0x7100d0c1fb,"デモ用ゴールアイテム"
0x7100d0c21a,"SwitchInvalidate"
0x7100d0c22b,"PanicVoiceOnLadder"
0x7100d0c23e,"LiftMikeSlide"
0x7100d0c24c,"ShuffleItem"
0x7100d0c258,"NeedleBallBreak"
0x7100d0c268,"PgComplete"
0x7100d0c273,"破裂P2"
0x7100d0c27c,"RouteDokanIn"
0x7100d0c289,"ライトプリパス【ポイントライト】"
0x7100d0c2ba,"Fovy60"
0x7100d0c2c1,"InputSwitchD"
0x7100d0c2ce,"下降"
0x7100d0c2d5,"RotateTime"
0x7100d0c2e0,"HandleMiss"
0x7100d0c2eb,"引き戻し泡"
0x7100d0c2fb,"ItemAppearOffsetY"
0x7100d0c30d,"TreeLongA"
0x7100d0c317,"BgmNameGetOn"
0x7100d0c324,"LevelPanelPane"
0x7100d0c333,"LevelSelect_Panels"
0x7100d0c346,"WaterfallWorldStage"
0x7100d0c35a,"WheelMapParts2"
0x7100d0c369,"PgMoveStart"
0x7100d0c375,"KinopioMemberNPC"
0x7100d0c386,"集合エリア"
0x7100d0c396,"キノピオ探検NPC[プレイヤー移動ログ]"
0x7100d0c3c9,"SwitchPullOutSuccessOn"
0x7100d0c3e0,"RunSign"
0x7100d0c3e8,"SwimDive"
0x7100d0c3f1,"JumpSkate"
0x7100d0c3fb,"Climb"
0x7100d0c401,"BoxKuriboJump"
0x7100d0c40f,"WallJump"
0x7100d0c418,"PullOutSuccessCarryHoldFrame"
0x7100d0c435,"WalkSpeedyAnimRateMax"
0x7100d0c44b,"LookAtInputMin"
0x7100d0c45a,"FlashRangeAttackHeightMax"
0x7100d0c474,"FallSpeedMaxWater"
0x7100d0c486,"NormalSpeedMaxBindFallWater"
0x7100d0c4a2,"ContinuousJumpTimer"
0x7100d0c4b6,"TossedHipDropJump"
0x7100d0c4c8,"ObjectData/KinopioRaccoonDogTailAnimation"
0x7100d0c4f2,"ObjectData/KinopioAnimationDemoKoopaLast"
0x7100d0c51b,"StickFixArea"
0x7100d0c528,"髪"
0x7100d0c52c,"WalkWaterSpeedy"
0x7100d0c53c,"PeachActor"
0x7100d0c547,"２Ｄエフェクト（メイン画面）"
0x7100d0c572,"２Ｄオーバー（メイン画面）"
0x7100d0c59a,"２Ｄオーバー（サブ画面）"
0x7100d0c5bf,"円ワイプ"
0x7100d0c5cc,"cViewDepth"
0x7100d0c5d7,"プレイヤー保持"
0x7100d0c5ed,"AutoSwitchBlockWatcherArea"
0x7100d0c608,"BgmPlayObj"
0x7100d0c613,"BlockHardWatchArea"
0x7100d0c626,"EndingScene"
0x7100d0c632,"キノピオ探検隊用カメラ_0.5"
0x7100d0c658,"VRMenu2"
0x7100d0c660,"GraphicsQualityReduceType"
0x7100d0c67a,"agl_resource.Nin_NX_NVN.release.sarc"
0x7100d0c69f,"特殊(マネック)"
0x7100d0c6b4,"FallenLeavesMetal"
0x7100d0c6c6,"WoodThin"
0x7100d0c6cf,"巨人接触"
0x7100d0c6dc,"%3d,%03d"
0x7100d0c6e5,"BlockRailShapeCurve"
0x7100d0c6f9,"UpDir"
0x7100d0c6ff,"Min=125,Max=160"
0x7100d0c70f,"IsClearGBufferViewNrm"
0x7100d0c725,"Flare Filter"
0x7100d0c732,"IsUsingUpdateAtmosCubeMap"
0x7100d0c74c,"コリジョン地形オブジェ"
0x7100d0c76e,"地形オブジェ装飾"
0x7100d0c787,"大気散乱"
0x7100d0c794,"ActorDraw"
0x7100d0c79e,"２Ｄポーズ"
0x7100d0c7ae,"enable"
0x7100d0c7b5,"AfterCollisionCheckOffset"
0x7100d0c7cf,"REQ_SITUATION"
0x7100d0c7dd,"IsUseDemo"
0x7100d0c7e7,"PadRumbleNameFar"
0x7100d0c7f8,"ScreenEffectCtrl"
0x7100d0c809,"IsFixedModel"
0x7100d0c816,"InitCollider"
0x7100d0c823,"GroupClipping"
0x7100d0c831,"InitFileSuffixName"
0x7100d0c844,"子供足場"
0x7100d0c851,"IsDisableStaticTouchEffects"
0x7100d0c86d,"IsReverseWhenSwitchOff"
0x7100d0c884,"IsIgnoreFirstWaitTime"
0x7100d0c89a,"Kill"
0x7100d0c89f,"RenderMaterialAlphaMask"
0x7100d0c8b7,"blendOnlyLightBuf"
0x7100d0c8c9,"sky"
0x7100d0c8cd,"EdgeEffect"
0x7100d0c8d8,"Min=1, Max=5"
0x7100d0c8e5,"ぼかす度合い（高いとボケ幅広がって処理が遅くなる）"
0x7100d0c931,"Min=-0.1f, Max=0.1f"
0x7100d0c945,"カメラマスクのスクロールするフレーム間隔"
0x7100d0c982,"AutoExposureIgnoreRangeMin"
0x7100d0c99d,"StreakType"
0x7100d0c9a8,"ObjectData/TextureOccludedEffect"
0x7100d0c9c9,"StageData/%s"
0x7100d0c9d6,"PasIrradiance"
0x7100d0c9e4,"uLightMulColor"
0x7100d0c9f3,"cTexMultiTexMask"
0x7100d0ca04,"%s[%s]"
0x7100d0ca0b,"CubeMapMgr"
0x7100d0ca16,"投影方向"
0x7100d0ca23,"シャドウマスク描画"
0x7100d0ca3f,"描画時のポリゴンスロープスケール"
0x7100d0ca70,"DefaultDepthShadowParam"
0x7100d0ca88,"DropLength"
0x7100d0ca95,"SituationType"
0x7100d0caa3,"ProcInfoName"
0x7100d0cab0,"BgmStageInfoList"
0x7100d0cac1,"DEFAULT"
0x7100d0cac9,"ActionInfoList"
0x7100d0cad8,"Ba16"
0x7100d0cadd,"StripeVertexNumBit"
0x7100d0caf0,"EmitIgnoreRotate"
0x7100d0cb01,"FollowScaleByFovy"
0x7100d0cb13,"VRTextureLayout"
0x7100d0cb23,"%s.msbt"
0x7100d0cb2b,"PictureFont20.bcfnt"
0x7100d0cb3f,"Fig04"
0x7100d0cb45,"RoomHf"
0x7100d0cb4c,"Rate"
0x7100d0cb51,"３Ｄ線音源"
0x7100d0cb61,"ShaderParam"
0x7100d0cb6d,"PerCharacterParamBlock"
0x7100d0cb84,"nvnDeviceSetWindowOriginMode"
0x7100d0cba1,"nvnDeviceIsExternalDebuggerAttached"
0x7100d0cbc5,"nvnQueueBuilderGetMemory"
0x7100d0cbde,"nvnQueueFlush"
0x7100d0cbec,"nvnTexturePoolRegisterTexture"
0x7100d0cc0a,"nvnBufferBuilderGetMemoryPool"
0x7100d0cc28,"nvnBufferMap"
0x7100d0cc35,"nvnBlendStateGetAdvancedMode"
0x7100d0cc52,"nvnMultisampleStateGetCoverageToColorEnable"
0x7100d0cc7e,"nvnPolygonStateSetPolygonOffsetEnables"
0x7100d0cca5,"nvnVertexAttribStateSetFormat"
0x7100d0ccc3,"nvnVertexAttribStateGetFormat"
0x7100d0cce1,"nvnVertexStreamStateSetDefaults"
0x7100d0cd01,"nvnCommandBufferCopyCommands"
0x7100d0cd1e,"nvnCommandBufferBindPolygonState"
0x7100d0cd3f,"nvnCommandBufferSetViewport"
0x7100d0cd5b,"nvnCommandBufferClearTexturei"
0x7100d0cd79,"nvnCommandBufferPushDebugGroupDynamic"
0x7100d0cd9f,"uTexture1"
0x7100d0cda9,"sysCustomShaderShadowSampler0"
0x7100d0cdc7,"sead::ResourceMgr"
0x7100d0cdd9,"sead::AppDrawFinal"
0x7100d0cdec,"  heap_type: ExpHeap\n"
0x7100d0ce02,"              Name: %s\n"
0x7100d0ce1a,"Dec"
0x7100d0ce1e,"]>\n"
0x7100d0ce22,"NTITY "
0x7100d0ce29,"quot"
0x7100d0ce2e,"unknown reason"
0x7100d0ce3d,"Stack trace:\n"
0x7100d0ce4b,"   "
0x7100d0ce4f,"  %-*s   %-*s   path\n"
0x7100d0ce65,"例外命令の実行"
0x7100d0ce7b,"NVN_DEVICE_INFO_MAX_TEXTURE_LAYERS"
0x7100d0ce9e,"NVN_DEVICE_INFO_SUPPORTS_ZERO_FROM_UNMAPPED_VIRTUAL_POOL_PAGES"
0x7100d0cedd,"NVN_DEVICE_INFO_MAX_PRESENT_INTERVAL"
0x7100d0cf02,"TEXTURE"
0x7100d0cf0a,"%f %f %f\n"
0x7100d0cf14,"Black2D"
0x7100d0cf1c,"image_filter_gaussian"
0x7100d0cf32,"depth_2d"
0x7100d0cf3b,"depth_2d_array_quad"
0x7100d0cf4f,"texture_clrmtx_2d"
0x7100d0cf61,"alpha_modify"
0x7100d0cf6e,"debug_primitive"
0x7100d0cf7e,"sh_volume_copy_cubemap_mrt"
0x7100d0cf99,"uTexRotate"
0x7100d0cfa4,"uDepthNear"
0x7100d0cfaf,"cArcInfo"
0x7100d0cfb8,"cGaussianParam"
0x7100d0cfc7,"cLuminanceParam"
0x7100d0cfd7,"cTexCoordCoeff0"
0x7100d0cfe7,"sTexCorrectValue"
0x7100d0cff8,"cDynamicRange"
0x7100d0d006,"cAspect"
0x7100d0d00e,"cBiasTex"
0x7100d0d017,"cCopyRectInfoArray"
0x7100d0d02a,"cLayerRenderInfo"
0x7100d0d03b,"cDepthShadowProj[0]"
0x7100d0d04f,"cRayArray[0]"
0x7100d0d05c,"SJIS"
0x7100d0d061,"空に対する減衰の最低スケール"
0x7100d0d08c,"VARYING IN"
0x7100d0d097,"ブラーを最後にする"
0x7100d0d0b3,"halo_width"
0x7100d0d0be,"toycam_saturation2"
0x7100d0d0d1,"設定するデプス値"
0x7100d0d0ea,"Min=0.0 , Max=0.5"
0x7100d0d0fc,""
0x7100d0d10e,"AOの半径が0になる距離"
0x7100d0d12d,"半径限界距離"
0x7100d0d140,"alchemy_radius"
0x7100d0d14f,"aglblm"
0x7100d0d156,"ラフネス対スペキュラ乗数/強度のカーブ"
0x7100d0d18e,"%d : "
0x7100d0d194,"blur_type"
0x7100d0d19e,"ブラー反復回数"
0x7100d0d1b4,"ずれG"
0x7100d0d1bc,"agl::RenderDisplay(color)"
0x7100d0d1d6,"aglcam"
0x7100d0d1dd,"Enable color control"
0x7100d0d1f2,"Min=0.001, Max=2"
0x7100d0d203,"trans"
0x7100d0d209,"サンプル点オフセットY"
0x7100d0d229,"rgba32 f"
0x7100d0d232,"default %d"
0x7100d0d23d,"preset"
0x7100d0d244,"OfxLensFlare"
0x7100d0d251,"RotatePosRate%d"
0x7100d0d261,"中心からの距離でAlphaする按配"
0x7100d0d28b,"Order=%d"
0x7100d0d294,"Total:%8d[byte]"
0x7100d0d2a4,"aglshpp"
0x7100d0d2ac,"MipLevel Num"
0x7100d0d2b9,"Reduction Buffer Generation Type"
0x7100d0d2da,"use_16_unorm"
0x7100d0d2e7,"Shadow Map"
0x7100d0d2f2,"AlignOn"
0x7100d0d2fa,"_on"
0x7100d0d2fe,"_check"
0x7100d0d305,"TouchOn"
0x7100d0d30d,"AlignIgnore"
0x7100d0d319,"CameraInSwitchOnArea"
0x7100d0d32e,"CameraRailParallelArea"
0x7100d0d345,"PlayerWetArea"
0x7100d0d353,"WaterArea"
0x7100d0d35d,"WorldClipArea"
0x7100d0d36b,"SwitchKillWallsOn"
0x7100d0d37d,"BossBirdRailKeeper"
0x7100d0d390,"GoalItem"
0x7100d0d399,"Feather1"
0x7100d0d3a2,"Feather2"
0x7100d0d3ab,"BossBirdLv2"
0x7100d0d3b7,"DemoBattleStartBossFire"
0x7100d0d3cf,"LinkBossFireToppleParts"
0x7100d0d3e7,"Wait2"
0x7100d0d3ed,"BossFireStartDemo"
0x7100d0d3ff,"BossFirePanic"
0x7100d0d40d,"DistanceToCamera"
0x7100d0d41e,"%s%d"
0x7100d0d423,"SwitchShowHideModel"
0x7100d0d437,"HeadLightDemo"
0x7100d0d445,"Demo%s"
0x7100d0d44c,"TowerJumpEnd"
0x7100d0d459,"ItemInsertPosition"
0x7100d0d46c,"SwitchDisappear"
0x7100d0d47c,"カメック"
0x7100d0d489,"TransitionOn"
0x7100d0d496,"接触して爆発"
0x7100d0d4a9,"キラーグループ"
0x7100d0d4bf,"出現"
0x7100d0d4c6,"Shockwave"
0x7100d0d4d0,"[state]引っこ抜かれる"
0x7100d0d4ed,"MoveType"
0x7100d0d4f6,"CarryUp"
0x7100d0d4fe,"Center"
0x7100d0d505,"ShyWait"
0x7100d0d50d,"フリーズ"
0x7100d0d51a,"TargetMoveSpeed"
0x7100d0d52a,"攻撃[空振り]"
0x7100d0d53c,"接触ダメージ"
0x7100d0d54f,"DownLast"
0x7100d0d558,"OnOff"
0x7100d0d55e,"HideStartPG"
0x7100d0d56a,"PixelToadButton"
0x7100d0d57a,"HitL"
0x7100d0d57f,"Gem"
0x7100d0d583,"ItemDemo5"
0x7100d0d58d,"ColorGem"
0x7100d0d596,"CounterWarpCube"
0x7100d0d5a6,"PgGetPieceComplete"
0x7100d0d5b9,"PgFallBonusMail"
0x7100d0d5c9,"PgLightBonusMail"
0x7100d0d5da,"PgGetGoalItem2"
0x7100d0d5e9,"CoursePageLBonus"
0x7100d0d5fa,"Day"
0x7100d0d5fe,"Line1"
0x7100d0d604,"吹き出しガイド"
0x7100d0d61a,"球体エリア"
0x7100d0d62a,"1playerCam_Tabletop"
0x7100d0d63e,"ControlInfo_Header"
0x7100d0d651,"Header"
0x7100d0d658,"SetMode1P"
0x7100d0d662,"スコア数字"
0x7100d0d672,"2PWelcomeMessage"
0x7100d0d683,"StaffRollName"
0x7100d0d691,"Color_P1"
0x7100d0d69a,"PaintDoremiPhase1"
0x7100d0d6ac,"CounterPlayer"
0x7100d0d6ba,"タイトルロゴデモ"
0x7100d0d6d3,"SetPointer_2PMode_2P"
0x7100d0d6e8,"ボタン"
0x7100d0d6f2,"Set1PIconToadette"
0x7100d0d704,"AppearMiss"
0x7100d0d70f,"AppearOpening"
0x7100d0d71d,"Season2DragonRideStage"
0x7100d0d734,"BossFire2Stage"
0x7100d0d743,"AssistStop"
0x7100d0d74e,"NormalLeft"
0x7100d0d759,"BlockSnowCover"
0x7100d0d768,"BlockQuestionLong"
0x7100d0d77a,"BlockSpeed"
0x7100d0d785,"10コイン"
0x7100d0d791,"PgOn"
0x7100d0d796,"[state]DRC回転"
0x7100d0d7a7,"PopUpNPC"
0x7100d0d7b0,"CollectItemDLC"
0x7100d0d7bf,"DokanTrace"
0x7100d0d7ca,"BlinkH"
0x7100d0d7d1,"SwitchTouchDisable"
0x7100d0d7e4,"IsJump"
0x7100d0d7eb,"JumpFrame"
0x7100d0d7f5,"DotKinopioCapturedMessage"
0x7100d0d80f,"タッチポイントアクター"
0x7100d0d831,"DamageFire"
0x7100d0d83c,"FadingPickup"
0x7100d0d849,"小魚"
0x7100d0d850,"WaitItem"
0x7100d0d859,"OffsetX"
0x7100d0d861,"RollingAirShort"
0x7100d0d871,"スーパー状態取得"
0x7100d0d88a,"BreakBackSign"
0x7100d0d898,"IsForbiddenAtMove"
0x7100d0d8aa,"Seed4"
0x7100d0d8b0,"BlockClippingRadius"
0x7100d0d8c4,"SupportFreeze"
0x7100d0d8d2,"半アタリ床（透明モデル）"
0x7100d0d8f7,"ReactionReturn"
0x7100d0d906,"Yellow"
0x7100d0d90d,"UseAreaBoundsCheck"
0x7100d0d920,"RosettaDokanSideIn"
0x7100d0d933,"PosterFall"
0x7100d0d93e,"PgLean"
0x7100d0d945,"ガイドバルーン[発射]"
0x7100d0d963,"RouteDokanInOut"
0x7100d0d973,"ルート土管イン"
0x7100d0d989,"Fovy30Alert"
0x7100d0d995,"SwitchBlockSwitch"
0x7100d0d9a7,"ClockAngle"
0x7100d0d9b2,"anim0"
0x7100d0d9b8,"PipePackunCannonStage"
0x7100d0d9ce,"GetPiece"
0x7100d0d9d7,"FrameOff"
0x7100d0d9e0,"WindBox"
0x7100d0d9e8,"マルチリフトへ向かうエリア"
0x7100d0da10,"NextPoint"
0x7100d0da1a,"[state]手を振る"
0x7100d0da2e,"WaitHappyLast"
0x7100d0da3c,"DemoAppearLastBefore"
0x7100d0da51,"Jump3"
0x7100d0da57,"Sneeze"
0x7100d0da5e,"BodyAttack"
0x7100d0da69,"透明壁"
0x7100d0da73,"移動制限"
0x7100d0da80,"AddDashR"
0x7100d0da89,"SquatWalkR"
0x7100d0da94,"BugFixBalanceTruckArea"
0x7100d0daab,"RunSignDashButtonHoldFrameFromHold"
0x7100d0dace,"RunAnimRateMaxInvincible"
0x7100d0dae7,"DashInputSuccessFrame"
0x7100d0dafd,"StandSwimHorizontalLowAccel"
0x7100d0db19,"StandSwimPaddleAnimRateIntervalMax"
0x7100d0db3c,"尻尾"
0x7100d0db43,"stage_camera_move_time_p2"
0x7100d0db5d,"stage_clear"
0x7100d0db69,"コース選択シーン"
0x7100d0db82,"AllDeadWatcher"
0x7100d0db91,"AssistSlideMapParts"
0x7100d0dba5,"SwitchAnd"
0x7100d0dbaf,"並行[シングル]"
0x7100d0dbc4,"コインx1[自動取得＆前方出現]"
0x7100d0dbed,"VRFocusKeeperList"
0x7100d0dbff,"エンディングデモ"
0x7100d0dc18,"使用しない"
0x7100d0dc28,"タッチ回数"
0x7100d0dc38,"ShowManualInfo"
0x7100d0dc47,"CaptainToad"
0x7100d0dc53,"セーブデータアクセスシーケンス"
0x7100d0dc81,"PeachComplete"
0x7100d0dc8f,"グリーンスター"
0x7100d0dca5,"SuperBellSpecial"
0x7100d0dcb6,"NoNameStage"
0x7100d0dcc2,"Slip"
0x7100d0dcc7,"StartTickets"
0x7100d0dcd4,"color_blend_alpha_src_func"
0x7100d0dcef,"color_blend_rgb_dst_func"
0x7100d0dd08,"one_minus_const_color"
0x7100d0dd1e,"%s_%s"
0x7100d0dd24,"Shadow"
0x7100d0dd2b,"地形[ディファード]"
0x7100d0dd46,"シャドウマスク[プレイヤー]"
0x7100d0dd6d,"２Ｄランキング"
0x7100d0dd83,"ObjectName"
0x7100d0dd8e,"Min=100.f, Max=10000.f"
0x7100d0dda5,"FogRangeStart"
0x7100d0ddb3,"YFogMulColorGreen"
0x7100d0ddc5,"InterpolateType"
0x7100d0ddd5,"色を追加できます"
0x7100d0ddee,"DirLit%02d"
0x7100d0ddf9,"リフレクション強度"
0x7100d0de15,"EdgeQuality"
0x7100d0de21,"PadRumbleName"
0x7100d0de2f,"PadAndCameraCtrl"
0x7100d0de40,"BindableRotatePanel"
0x7100d0de54,"InitInfo"
0x7100d0de5d,"Item"
0x7100d0de62,"TQSV"
0x7100d0de67,"OpenTime"
0x7100d0de70,"バウンド%d回目"
0x7100d0de85,"コースセレクト"
0x7100d0de9b,"cSilhouetteMode"
0x7100d0deab,"model_light_scale"
0x7100d0debd,"LightInfo%02d"
0x7100d0decb,"camera1_lati"
0x7100d0ded8,"cCloudTexMatV"
0x7100d0dee6,"aglflarefilter"
0x7100d0def5,"カメラインダイレクトの歪み率"
0x7100d0df20,"AutoExposureIgnoreRangeMax"
0x7100d0df3b,"スケール"
0x7100d0df48,"Attn"
0x7100d0df4d,"Min=-180.0f, Max=180.0f"
0x7100d0df65,"MakeLightStreakBlur"
0x7100d0df79,"Light Streak Texture Array"
0x7100d0df94,"Design%d"
0x7100d0df9d,"PasInscatter1"
0x7100d0dfab,"uDeltaJ"
0x7100d0dfb3,"uSunDir"
0x7100d0dfbb,"DeferredShading"
0x7100d0dfcb,"ObjectData/TextureModelSpecular"
0x7100d0dfeb,"ユニット名"
0x7100d0dffb,"FresnelUniversal"
0x7100d0e00c,"Stamp Obj"
0x7100d0e016,".szs"
0x7100d0e01b,"高さ"
0x7100d0e022,"%s_%s_%s_%s"
0x7100d0e02e,"uMirrorViewProj"
0x7100d0e03e,"デプスシャドウPCF"
0x7100d0e057,"グラフィックスエリアでクリップ"
0x7100d0e085,"ブロックのシャドウ強度"
0x7100d0e0a7,"String"
0x7100d0e0ae,"Array"
0x7100d0e0b4,"SoundData/BgmData.bfsar"
0x7100d0e0cc,"SubSituationName"
0x7100d0e0dd,"ChangeTrackInfoList"
0x7100d0e0f1,"DetachSuffix"
0x7100d0e0fe,"Lpf"
0x7100d0e102,"Ds1"
0x7100d0e106,"Sq8"
0x7100d0e10a,"effect"
0x7100d0e111,"FollowPos"
0x7100d0e11b,"IsEnableRuby"
0x7100d0e128,"VoiceDefault"
0x7100d0e135,"InMax"
0x7100d0e13b,"UseEffectInfoList"
0x7100d0e14d,"EARLY_REFLECTION_5MS"
0x7100d0e162,"DirectTempo"
0x7100d0e16e,"IsDisableOutputMain"
0x7100d0e182,"MaxY"
0x7100d0e187,"Decoder"
0x7100d0e18f,"%08X_"
0x7100d0e195,"nvnDeviceSetIntermediateShaderCache"
0x7100d0e1b9,"nvnDeviceRegisterFastClearDepth"
0x7100d0e1d9,"nvnQueueBuilderGetCommandFlushThreshold"
0x7100d0e201,"nvnBufferGetDebugID"
0x7100d0e215,"nvnBlendStateSetBlendTarget"
0x7100d0e231,"nvnMultisampleStateSetDefaults"
0x7100d0e250,"nvnMultisampleStateGetAlphaToCoverageEnable"
0x7100d0e27c,"nvnCommandBufferBindTextures"
0x7100d0e299,"nvnCommandBufferSetConservativeRasterDilate"
0x7100d0e2c5,"nvnCommandBufferCopyTextureToBuffer"
0x7100d0e2e9,"nvnCommandBufferCopyBufferToBuffer"
0x7100d0e30c,"nvnCommandBufferDownsample"
0x7100d0e327,"__CUS_Vec2_0"
0x7100d0e334,"sysNormalAttr"
0x7100d0e342,"sysInitRotateAttr"
0x7100d0e354,"sysRandomBuff"
0x7100d0e362,"ComputeShader  Num :%8d\n"
0x7100d0e37b,"G3dPrimitive   Num :%8d\n"
0x7100d0e394,"SuperStripe instance is null\n"
0x7100d0e3b2,", "
0x7100d0e3b5,"(%f, %f)"
0x7100d0e3be,"-NaN"
0x7100d0e3c5,"  0x%p (unknown)\n"
0x7100d0e3d7,"  0x%p %s + 0x%zx\n"
0x7100d0e3ea,"未定義命令の実行"
0x7100d0e403,"CLR1"
0x7100d0e408,"sizeof( MemoryPoolHeap ) = %d[byte]\nMemoryPoolHeap x %d / %.2f(%%)up\nAllocate x %d\nHeap           :%12d/%12d[byte]\nSeparateHeap   :%12d/%12d[byte] (%.2f[%%])\nMemoryPoolHeap :%12d/%12d[byte] (%.2f[%%])\nTotal          :%12d/%12d[byte] (%.2f[%%])"
0x7100d0e4fc,"nvnBufferInitialize/Finalize(Vertex)"
0x7100d0e521,"NVN_DEVICE_INFO_TRANSFORM_FEEDBACK_BUFFER_BINDINGS"
0x7100d0e554,"NVN_DEVICE_INFO_TRANSFORM_FEEDBACK_BUFFER_ALIGNMENT"
0x7100d0e588,"NVN_DEVICE_INFO_MAX_COMPUTE_WORK_GROUP_SIZE_Z"
0x7100d0e5b6,"NVN_DEVICE_INFO_MAX_SAMPLER_POOL_SIZE"
0x7100d0e5dc,"#define AGL_COMPUTE_SHADER\n#extension GL_ARB_compute_shader : enable"
0x7100d0e621,"#define AGL_SHADER\n#define AGL_TARGET_GL\n#define AGL_TARGET_GLES\n#define AGL_TARGET_GLES2\n#define AGL_REVERSE_RENDER_TEXTURE\n#define AGL_ATTRIBUTE( loc ) attribute\n#define AGL_UNIFORM_BLOCK( name ) \n#define sampler2DArray   sampler2D\n#define sampler3D        sampler2D\n#define samplerCubeArray samplerCube\n#define sampler2DMS      sampler2D\n#define gl_VertexID      0\n#define gl_InstanceID    0\n#define gl_FragDepth     float temp_gl_frag_depth\nvec4 texture( sampler2D   sampler, vec2 coord )               { return texture2D( sampler, coord );    }\nvec4 texture( sampler2D   sampler, vec3 coord )               { return texture2D( sampler, coord.xy ); }\nvec4 texture( sampler2D   sampler, vec4 coord )               { return texture2D( sampler, coord.xy ); }\nvec4 texture( samplerCube sampler, vec3 coord )               { return textureCube( sampler, coord );  }\nvec4 texture( samplerCube sampler, vec4 coord )               { return textureCube( sampler, coord.xyz ); }\nvec2 textureSize( sampler3D sampler )                         { return vec2( 1.0 ); }\nvec4 textureGather( sampler2D sampler, vec2 coord )           { return texture2D( sampler, coord ); }\nvec4 textureGather( sampler2D sampler, vec3 coord )           { return texture2D( sampler, coord.xy ); }\nvec4 texelFetch( sampler3D sampler, ivec2 c, int i )          { return texture2D( sampler, vec2( c.x, c.y ) ); }\nvec4 textureLod( sampler3D sampler, vec3 coord, float lod )   { return texture2D( sampler, coord.xy, lod ); }\n"
0x7100d0ebf3,"cTextureFormat_R32_float"
0x7100d0ec0c,"cTextureFormat_R8_G8_B8_A8_uInt"
0x7100d0ec2c,"buffer_f32"
0x7100d0ec37,"Green2D"
0x7100d0ec3f,"lightmap_clear"
0x7100d0ec4e,"alchemy_ao_buffer"
0x7100d0ec60,"normal_drawer_post"
0x7100d0ec73,"cLineNum"
0x7100d0ec7c,"cToyCam_Offset1"
0x7100d0ec8c,"cToyCam_Level1"
0x7100d0ec9b,"cToyCam_Contrast"
0x7100d0ecac,"cVignettingRadius"
0x7100d0ecbe,"cVignettingTrans"
0x7100d0eccf,"uTextureColor_6"
0x7100d0ecdf,"cTexturePrevColor"
0x7100d0ecf1,"cUseReflection"
0x7100d0ed00,"RaymarchContext"
0x7100d0ed10,"cAlpha"
0x7100d0ed17,"cChromaDistortion"
0x7100d0ed29,"cNonLinearDepthTexture"
0x7100d0ed40,"cNoiseTexture"
0x7100d0ed4e,"cBP[0]"
0x7100d0ed55,"Fragment"
0x7100d0ed5e,"Min = 0.0, Max = 10.0"
0x7100d0ed74,"大きさ"
0x7100d0ed7e,"cTexTransmittance"
0x7100d0ed90,"cAmplifierReyleigh"
0x7100d0eda3,"header"
0x7100d0edaa,"UNIFORM"
0x7100d0edb2,"[GPUStressChecker] Stress(%%): %3.1f \n"
0x7100d0edd9,"append"
0x7100d0ede0,"halo_color"
0x7100d0edeb,"彩度１"
0x7100d0edf5,"smaa_detect_edge_qa"
0x7100d0ee09,"smaa_velocity_penalty_scale"
0x7100d0ee25,"weightMap"
0x7100d0ee2f,"アスペクト"
0x7100d0ee3f,"輝度クランプ有効"
0x7100d0ee58,"Comment= Deletes %s"
0x7100d0ee6c,"GroupHeader=デバッグ, IsEnable=%s"
0x7100d0ee92,"indirect_depth_cancelenable"
0x7100d0eeae,"Depth blur add"
0x7100d0eebd,"Min=0.1,Max=10"
0x7100d0eecc,"TextureList"
0x7100d0eed8,"rgba8 uN"
0x7100d0eee1,"BC2 uN"
0x7100d0eeea,"法線をシャドウに反映する影濃度"
0x7100d0ef18,"ミップマップにぼけた絵を生成"
0x7100d0ef43,"matrix_calc_type"
0x7100d0ef54,"EnableHorizontalCheck"
0x7100d0ef6a,"ShowIconAtDisable"
0x7100d0ef7c,"AudioSituationArea"
0x7100d0ef8f,"CameraPoserKinopioBrigadeObserveArea"
0x7100d0efb4,"ClippingFarArea"
0x7100d0efc4,"PullOutRadishBigEnableArea"
0x7100d0efdf,"RaidonNoInputArea"
0x7100d0eff1,"SinkSandArea"
0x7100d0effe,"終了デモ"
0x7100d0f00b,"CopycatMoveStart"
0x7100d0f01d,"キノピコNpc[終了デモ]"
0x7100d0f03b,"スタートデモ開始エリア"
0x7100d0f05d,"鳥ボスLv2[オープニング]"
0x7100d0f07e,"DemoBattleStartBossBird1%s"
0x7100d0f099,"TowerJumpStart"
0x7100d0f0a8,"ブロス状態[待機]"
0x7100d0f0c0,"IsPlayFindBgm"
0x7100d0f0ce,"直接攻撃"
0x7100d0f0db,"子供エリアグループ"
0x7100d0f0f7,"SwitchStartOn"
0x7100d0f105,"飛行敵追いかけ状態"
0x7100d0f121,"IsEnableZPrePass"
0x7100d0f132,"[state]飛行敵うろつき"
0x7100d0f14f,"HammerBrosHammer"
0x7100d0f160,"追いかけ"
0x7100d0f16d,"TransitionKameck"
0x7100d0f17e,"跳ね返し"
0x7100d0f18b,"StepDelay"
0x7100d0f195,"サーチマグナムキラー"
0x7100d0f1b4,"キラージェネレータ"
